Lake,Spc,NPUE200,BPUE200,x_Waterbody_LID,x_Waterbody_Name,x_Lake_ID_OLD,xLakeID_Ignasi721
36,331,180.639,1.32,15-4785-55574,Cliff L.1,38,38
36,334,13.094,15.83,15-4785-55574,Cliff L.1,38,38
36,341,0.749,0.002,15-4785-55574,Cliff L.1,38,38
36,342,4.005,0.014,15-4785-55574,Cliff L.1,38,38
36,380,0.428,0.003,15-4785-55574,Cliff L.1,38,38
36,381,0.693,0.004,15-4785-55574,Cliff L.1,38,38
36,384,0.231,0.001,15-4785-55574,Cliff L.1,38,38
37,93,29.943,2.02,15-4589-56848,Coli L.,39,39
37,131,8.496,13.22,15-4589-56848,Coli L.,39,39
37,163,8.595,9.714,15-4589-56848,Coli L.,39,39
37,201,30.467,0.202,15-4589-56848,Coli L.,39,39
37,291,3.59,0.018,15-4589-56848,Coli L.,39,39
37,331,31.182,2.407,15-4589-56848,Coli L.,39,39
37,334,58.79,20.499,15-4589-56848,Coli L.,39,39
38,81,5.319,9.798,15-5210-56629,Confederation L.,40,40
38,91,4.675,2.114,15-5210-56629,Confederation L.,40,40
38,93,23.122,0.327,15-5210-56629,Confederation L.,40,40
38,131,6.028,9.476,15-5210-56629,Confederation L.,40,40
38,163,10.64,10.599,15-5210-56629,Confederation L.,40,40
38,185,0.178,0.002,15-5210-56629,Confederation L.,40,40
38,196,5.435,0.018,15-5210-56629,Confederation L.,40,40
38,200,0.278,0.001,15-5210-56629,Confederation L.,40,40
38,201,1.368,0.014,15-5210-56629,Confederation L.,40,40
38,291,1.75,0.017,15-5210-56629,Confederation L.,40,40
38,331,52.247,0.541,15-5210-56629,Confederation L.,40,40
39,81,5.469,8.51,15-4187-56135,Confusion L.,41,41
39,91,9.431,9.233,15-4187-56135,Confusion L.,41,41
39,93,32.156,0.617,15-4187-56135,Confusion L.,41,41
39,131,4.806,4.343,15-4187-56135,Confusion L.,41,41
39,132,0.115,0.659,15-4187-56135,Confusion L.,41,41
39,163,11.184,2.251,15-4187-56135,Confusion L.,41,41
39,182,0.915,0.003,15-4187-56135,Confusion L.,41,41
39,200,0.305,0.001,15-4187-56135,Confusion L.,41,41
39,201,51.548,0.382,15-4187-56135,Confusion L.,41,41
39,280,0.894,0.005,15-4187-56135,Confusion L.,41,41
39,281,2.136,0.006,15-4187-56135,Confusion L.,41,41
39,291,23.682,0.197,15-4187-56135,Confusion L.,41,41
39,331,52.899,0.439,15-4187-56135,Confusion L.,41,41
39,334,0.726,1.75,15-4187-56135,Confusion L.,41,41
39,380,0.588,0.006,15-4187-56135,Confusion L.,41,41
40,81,3.698,4.978,15-4270-56011,Conifer L.,42,42
40,91,6.269,5.307,15-4270-56011,Conifer L.,42,42
40,93,2.927,0.127,15-4270-56011,Conifer L.,42,42
40,131,0.673,0.857,15-4270-56011,Conifer L.,42,42
40,163,3.374,1.834,15-4270-56011,Conifer L.,42,42
40,196,8.826,0.021,15-4270-56011,Conifer L.,42,42
40,200,0.11,0,15-4270-56011,Conifer L.,42,42
40,201,0.559,0.004,15-4270-56011,Conifer L.,42,42
40,271,2.752,1.883,15-4270-56011,Conifer L.,42,42
40,291,1.331,0.007,15-4270-56011,Conifer L.,42,42
40,311,0.504,0.061,15-4270-56011,Conifer L.,42,42
40,316,1.193,1.098,15-4270-56011,Conifer L.,42,42
40,331,4.85,0.088,15-4270-56011,Conifer L.,42,42
40,334,1.577,2.398,15-4270-56011,Conifer L.,42,42
40,342,0.118,0,15-4270-56011,Conifer L.,42,42
41,81,4.208,6.254,15-4250-55493,Delaney L.,44,44
41,91,7.195,10.111,15-4250-55493,Delaney L.,44,44
41,93,16.435,0.589,15-4250-55493,Delaney L.,44,44
41,131,0.907,2.028,15-4250-55493,Delaney L.,44,44
41,132,0.381,1.317,15-4250-55493,Delaney L.,44,44
41,163,5.35,1.798,15-4250-55493,Delaney L.,44,44
41,196,2.424,0.025,15-4250-55493,Delaney L.,44,44
41,199,0.208,0,15-4250-55493,Delaney L.,44,44
41,200,27.884,0.075,15-4250-55493,Delaney L.,44,44
41,201,4.672,0.028,15-4250-55493,Delaney L.,44,44
41,271,3.792,2.896,15-4250-55493,Delaney L.,44,44
41,283,0.554,0.002,15-4250-55493,Delaney L.,44,44
41,291,1.075,0.005,15-4250-55493,Delaney L.,44,44
41,311,2.84,0.136,15-4250-55493,Delaney L.,44,44
41,316,2.871,3.093,15-4250-55493,Delaney L.,44,44
41,331,172.025,0.978,15-4250-55493,Delaney L.,44,44
41,334,0.21,0.15,15-4250-55493,Delaney L.,44,44
41,342,3.01,0.014,15-4250-55493,Delaney L.,44,44
41,382,0.085,0.001,15-4250-55493,Delaney L.,44,44
41,999,40.409,0.269,15-4250-55493,Delaney L.,44,44
42,81,1.564,2.342,15-3786-56088,Dowswell L.,45,45
42,91,3.735,3.12,15-3786-56088,Dowswell L.,45,45
42,93,14.711,0.357,15-3786-56088,Dowswell L.,45,45
42,163,1.49,1.314,15-3786-56088,Dowswell L.,45,45
42,201,0.761,0.006,15-3786-56088,Dowswell L.,45,45
42,316,0.381,0.245,15-3786-56088,Dowswell L.,45,45
42,331,16.506,0.208,15-3786-56088,Dowswell L.,45,45
42,383,1.372,0.015,15-3786-56088,Dowswell L.,45,45
43,91,2.441,2.652,15-5866-55770,Expanse L.,46,46
43,93,33.227,1.66,15-5866-55770,Expanse L.,46,46
43,131,7.748,5.744,15-5866-55770,Expanse L.,46,46
43,163,8.669,9.945,15-5866-55770,Expanse L.,46,46
43,171,0.208,0.184,15-5866-55770,Expanse L.,46,46
43,180,0.413,0.002,15-5866-55770,Expanse L.,46,46
43,201,9.096,0.035,15-5866-55770,Expanse L.,46,46
43,331,28.844,0.973,15-5866-55770,Expanse L.,46,46
43,332,11.728,0.802,15-5866-55770,Expanse L.,46,46
43,334,32.259,19.179,15-5866-55770,Expanse L.,46,46
44,131,8.874,9.02,15-4642-55404,Eye L.,47,47
44,163,4.15,3.225,15-4642-55404,Eye L.,47,47
44,201,1.167,0.002,15-4642-55404,Eye L.,47,47
44,331,210.547,10.657,15-4642-55404,Eye L.,47,47
44,334,18.285,13.015,15-4642-55404,Eye L.,47,47
45,91,0.526,0.38,15-6742-56100,Fitchie L.,48,48
45,93,30.839,1.764,15-6742-56100,Fitchie L.,48,48
45,131,5.126,5.715,15-6742-56100,Fitchie L.,48,48
45,163,10.464,10.134,15-6742-56100,Fitchie L.,48,48
45,201,2.16,0.006,15-6742-56100,Fitchie L.,48,48
45,291,4.001,0.015,15-6742-56100,Fitchie L.,48,48
45,331,7.307,0.344,15-6742-56100,Fitchie L.,48,48
45,334,45.091,22.685,15-6742-56100,Fitchie L.,48,48
46,131,7.035,5.595,15-6046-55042,Gooch L.,51,51
46,163,4.032,5.5,15-6046-55042,Gooch L.,51,51
46,201,9.333,0.037,15-6046-55042,Gooch L.,51,51
46,331,21.376,0.887,15-6046-55042,Gooch L.,51,51
46,334,29.484,12.92,15-6046-55042,Gooch L.,51,51
47,91,0.321,0.264,15-5349-56812,Grace L.,52,52
47,93,5.423,2.544,15-5349-56812,Grace L.,52,52
47,131,20.48,29.486,15-5349-56812,Grace L.,52,52
47,163,19.59,19.899,15-5349-56812,Grace L.,52,52
47,196,29.506,0.062,15-5349-56812,Grace L.,52,52
47,201,20.142,0.106,15-5349-56812,Grace L.,52,52
47,291,4.21,0.026,15-5349-56812,Grace L.,52,52
47,311,0.85,0.013,15-5349-56812,Grace L.,52,52
47,331,36.266,1.732,15-5349-56812,Grace L.,52,52
47,334,90.853,48.091,15-5349-56812,Grace L.,52,52
48,91,0.705,0.731,15-7043-56488,Greenbush L.,53,53
48,93,1.464,0.081,15-7043-56488,Greenbush L.,53,53
48,131,9.595,12.736,15-7043-56488,Greenbush L.,53,53
48,163,18.146,23.152,15-7043-56488,Greenbush L.,53,53
48,200,0.593,0.002,15-7043-56488,Greenbush L.,53,53
48,201,17.339,0.072,15-7043-56488,Greenbush L.,53,53
48,291,0.578,0.003,15-7043-56488,Greenbush L.,53,53
48,311,0.214,0.011,15-7043-56488,Greenbush L.,53,53
48,331,52.458,0.682,15-7043-56488,Greenbush L.,53,53
48,334,62.791,41.097,15-7043-56488,Greenbush L.,53,53
49,93,3.829,0.363,15-5606-56722,Hailstone L.,54,54
49,131,6.975,2.008,15-5606-56722,Hailstone L.,54,54
49,163,5.577,6.929,15-5606-56722,Hailstone L.,54,54
49,201,10.942,0.042,15-5606-56722,Hailstone L.,54,54
49,291,1.026,0.006,15-5606-56722,Hailstone L.,54,54
49,331,35.156,2.344,15-5606-56722,Hailstone L.,54,54
49,334,18.01,6.135,15-5606-56722,Hailstone L.,54,54
50,131,14.879,17.544,15-5396-55107,Hartman L.,55,55
50,163,20.075,20.93,15-5396-55107,Hartman L.,55,55
50,180,1.948,0.006,15-5396-55107,Hartman L.,55,55
50,200,8.384,0.017,15-5396-55107,Hartman L.,55,55
50,201,15.588,0.142,15-5396-55107,Hartman L.,55,55
50,331,30.602,0.637,15-5396-55107,Hartman L.,55,55
50,334,26.867,14.836,15-5396-55107,Hartman L.,55,55
51,131,17.836,13.125,15-6060-55787,Hik L.,56,56
51,163,8.228,6.613,15-6060-55787,Hik L.,56,56
51,201,78.925,0.427,15-6060-55787,Hik L.,56,56
51,331,58.209,1.062,15-6060-55787,Hik L.,56,56
52,81,0.401,1.74,15-5965-54891,Indian L.1,57,57
52,91,9.61,4.511,15-5965-54891,Indian L.1,57,57
52,93,35.676,2.294,15-5965-54891,Indian L.1,57,57
52,131,3.741,5.743,15-5965-54891,Indian L.1,57,57
52,163,7.368,9.42,15-5965-54891,Indian L.1,57,57
52,196,1.177,0.009,15-5965-54891,Indian L.1,57,57
52,201,12.422,0.052,15-5965-54891,Indian L.1,57,57
52,206,0.772,0.002,15-5965-54891,Indian L.1,57,57
52,271,0.701,1.512,15-5965-54891,Indian L.1,57,57
52,283,0.217,0,15-5965-54891,Indian L.1,57,57
52,291,13.645,0.079,15-5965-54891,Indian L.1,57,57
52,311,0.91,0.061,15-5965-54891,Indian L.1,57,57
52,316,1.846,1.975,15-5965-54891,Indian L.1,57,57
52,331,40.29,0.705,15-5965-54891,Indian L.1,57,57
52,334,52.286,27.291,15-5965-54891,Indian L.1,57,57
52,342,1.215,0.002,15-5965-54891,Indian L.1,57,57
53,91,1.153,1.16,15-5605-56599,Jeanette L.,58,58
53,93,16.935,0.912,15-5605-56599,Jeanette L.,58,58
53,131,5.088,11.774,15-5605-56599,Jeanette L.,58,58
53,163,4.821,3.04,15-5605-56599,Jeanette L.,58,58
53,180,0.273,0.002,15-5605-56599,Jeanette L.,58,58
53,196,0.546,0.001,15-5605-56599,Jeanette L.,58,58
53,201,18.244,0.108,15-5605-56599,Jeanette L.,58,58
53,291,3.945,0.014,15-5605-56599,Jeanette L.,58,58
53,331,18.01,0.616,15-5605-56599,Jeanette L.,58,58
53,334,51.814,26.277,15-5605-56599,Jeanette L.,58,58
53,342,0.348,0.002,15-5605-56599,Jeanette L.,58,58
54,91,7.337,7.97,15-5433-56498,Jubilee L.,59,59
54,93,20.848,1.271,15-5433-56498,Jubilee L.,59,59
54,131,4.541,9.508,15-5433-56498,Jubilee L.,59,59
54,163,2.617,3.564,15-5433-56498,Jubilee L.,59,59
54,201,3.727,0.025,15-5433-56498,Jubilee L.,59,59
54,271,3.05,3.804,15-5433-56498,Jubilee L.,59,59
54,291,6.096,0.038,15-5433-56498,Jubilee L.,59,59
54,331,4.228,0.027,15-5433-56498,Jubilee L.,59,59
54,334,50.288,32.779,15-5433-56498,Jubilee L.,59,59
55,91,1.848,1.214,15-4356-57093,Kirkness L.,60,60
55,93,14.821,0.969,15-4356-57093,Kirkness L.,60,60
55,131,2.897,4.414,15-4356-57093,Kirkness L.,60,60
55,163,1.769,1.354,15-4356-57093,Kirkness L.,60,60
55,196,7.546,0.045,15-4356-57093,Kirkness L.,60,60
55,201,18.692,0.076,15-4356-57093,Kirkness L.,60,60
55,291,5.14,0.029,15-4356-57093,Kirkness L.,60,60
55,331,29.984,0.621,15-4356-57093,Kirkness L.,60,60
55,334,42.544,26.769,15-4356-57093,Kirkness L.,60,60
56,91,0.387,0.712,15-5946-55139,Kukukus L.,61,61
56,93,13.86,1.67,15-5946-55139,Kukukus L.,61,61
56,131,13.646,14.967,15-5946-55139,Kukukus L.,61,61
56,163,8.899,8.567,15-5946-55139,Kukukus L.,61,61
56,171,1.07,1.689,15-5946-55139,Kukukus L.,61,61
56,196,43.944,0.222,15-5946-55139,Kukukus L.,61,61
56,200,1.023,0.002,15-5946-55139,Kukukus L.,61,61
56,201,10.615,0.046,15-5946-55139,Kukukus L.,61,61
56,206,19.622,0.051,15-5946-55139,Kukukus L.,61,61
56,283,0.196,0,15-5946-55139,Kukukus L.,61,61
56,291,9.013,0.064,15-5946-55139,Kukukus L.,61,61
56,311,5.597,0.487,15-5946-55139,Kukukus L.,61,61
56,316,2.474,2.723,15-5946-55139,Kukukus L.,61,61
56,331,61.073,1.173,15-5946-55139,Kukukus L.,61,61
56,334,69.33,39.175,15-5946-55139,Kukukus L.,61,61
57,93,9.029,3.924,15-6059-54782,Little Sandbar L.,62,62
57,131,18.457,22.399,15-6059-54782,Little Sandbar L.,62,62
57,163,17.509,17.313,15-6059-54782,Little Sandbar L.,62,62
57,196,0.594,0.001,15-6059-54782,Little Sandbar L.,62,62
57,199,0.594,0.001,15-6059-54782,Little Sandbar L.,62,62
57,200,1.102,0.002,15-6059-54782,Little Sandbar L.,62,62
57,201,18.527,0.135,15-6059-54782,Little Sandbar L.,62,62
57,209,0.594,0.002,15-6059-54782,Little Sandbar L.,62,62
57,283,1.145,0.002,15-6059-54782,Little Sandbar L.,62,62
57,291,0.551,0.001,15-6059-54782,Little Sandbar L.,62,62
57,331,42.327,1.112,15-6059-54782,Little Sandbar L.,62,62
57,334,35.39,16.132,15-6059-54782,Little Sandbar L.,62,62
58,91,1.489,1.683,15-4414-56807,Little Vermilion L.,63,63
58,93,19.622,3.82,15-4414-56807,Little Vermilion L.,63,63
58,131,8.299,19.605,15-4414-56807,Little Vermilion L.,63,63
58,163,6.556,7.515,15-4414-56807,Little Vermilion L.,63,63
58,177,0.202,0.078,15-4414-56807,Little Vermilion L.,63,63
58,196,6.359,0.058,15-4414-56807,Little Vermilion L.,63,63
58,200,1.322,0.009,15-4414-56807,Little Vermilion L.,63,63
58,201,5.608,0.026,15-4414-56807,Little Vermilion L.,63,63
58,271,0.247,0.011,15-4414-56807,Little Vermilion L.,63,63
58,291,1.237,0.006,15-4414-56807,Little Vermilion L.,63,63
58,311,0.185,0.05,15-4414-56807,Little Vermilion L.,63,63
58,331,7.604,0.621,15-4414-56807,Little Vermilion L.,63,63
58,332,7.715,1.757,15-4414-56807,Little Vermilion L.,63,63
58,334,50.982,17.603,15-4414-56807,Little Vermilion L.,63,63
59,81,2.827,5.642,15-4172-56262,Longlegged L.,64,64
59,91,7.38,8.36,15-4172-56262,Longlegged L.,64,64
59,93,21.036,1.118,15-4172-56262,Longlegged L.,64,64
59,131,7.132,9.162,15-4172-56262,Longlegged L.,64,64
59,132,0.148,0.19,15-4172-56262,Longlegged L.,64,64
59,163,4.833,2.651,15-4172-56262,Longlegged L.,64,64
59,198,1.315,0.011,15-4172-56262,Longlegged L.,64,64
59,200,2.777,0.017,15-4172-56262,Longlegged L.,64,64
59,201,18.586,0.111,15-4172-56262,Longlegged L.,64,64
59,271,0.733,0.699,15-4172-56262,Longlegged L.,64,64
59,283,0.587,0.001,15-4172-56262,Longlegged L.,64,64
59,291,9.136,0.074,15-4172-56262,Longlegged L.,64,64
59,331,21.389,0.238,15-4172-56262,Longlegged L.,64,64
59,334,49.278,34.628,15-4172-56262,Longlegged L.,64,64
59,342,0.146,0.001,15-4172-56262,Longlegged L.,64,64
59,381,0.736,0.004,15-4172-56262,Longlegged L.,64,64
60,81,5.117,8.97,15-5853-54894,Mameigwess L.,65,65
60,91,10.798,8.934,15-5853-54894,Mameigwess L.,65,65
60,93,25.086,0.992,15-5853-54894,Mameigwess L.,65,65
60,131,1.511,4.988,15-5853-54894,Mameigwess L.,65,65
60,163,14.957,8.378,15-5853-54894,Mameigwess L.,65,65
60,180,0.508,0.007,15-5853-54894,Mameigwess L.,65,65
60,196,25.917,0.126,15-5853-54894,Mameigwess L.,65,65
60,199,0.141,0,15-5853-54894,Mameigwess L.,65,65
60,200,10.164,0.023,15-5853-54894,Mameigwess L.,65,65
60,201,27.937,0.191,15-5853-54894,Mameigwess L.,65,65
60,211,0.087,0.001,15-5853-54894,Mameigwess L.,65,65
60,214,2.556,0.035,15-5853-54894,Mameigwess L.,65,65
60,271,1.289,1.674,15-5853-54894,Mameigwess L.,65,65
60,281,0.071,0,15-5853-54894,Mameigwess L.,65,65
60,283,0.978,0.002,15-5853-54894,Mameigwess L.,65,65
60,291,7.064,0.057,15-5853-54894,Mameigwess L.,65,65
60,311,0.478,0.041,15-5853-54894,Mameigwess L.,65,65
60,331,74.885,1.003,15-5853-54894,Mameigwess L.,65,65
60,334,3.476,5.39,15-5853-54894,Mameigwess L.,65,65
60,342,0.35,0.001,15-5853-54894,Mameigwess L.,65,65
60,380,0.725,0.006,15-5853-54894,Mameigwess L.,65,65
61,91,1.876,1.898,15-6137-55606,Marchington L.,66,66
61,93,23.918,2.8,15-6137-55606,Marchington L.,66,66
61,131,3.417,3.285,15-6137-55606,Marchington L.,66,66
61,163,2.811,3.973,15-6137-55606,Marchington L.,66,66
61,196,1.315,0.012,15-6137-55606,Marchington L.,66,66
61,201,3.166,0.01,15-6137-55606,Marchington L.,66,66
61,271,0.602,0.606,15-6137-55606,Marchington L.,66,66
61,291,3.185,0.016,15-6137-55606,Marchington L.,66,66
61,311,0.197,0.015,15-6137-55606,Marchington L.,66,66
61,331,5.969,0.119,15-6137-55606,Marchington L.,66,66
61,332,11.977,1.264,15-6137-55606,Marchington L.,66,66
61,334,36.601,18.189,15-6137-55606,Marchington L.,66,66
62,91,2.606,2.59,15-6457-55062,Mattawa L.,67,67
62,93,20.219,1.135,15-6457-55062,Mattawa L.,67,67
62,131,3.157,3.748,15-6457-55062,Mattawa L.,67,67
62,163,6.744,8.769,15-6457-55062,Mattawa L.,67,67
62,171,1.104,1.455,15-6457-55062,Mattawa L.,67,67
62,196,9.352,0.075,15-6457-55062,Mattawa L.,67,67
62,201,5.4,0.021,15-6457-55062,Mattawa L.,67,67
62,271,0.907,0.037,15-6457-55062,Mattawa L.,67,67
62,291,1.523,0.005,15-6457-55062,Mattawa L.,67,67
62,311,2.5,0.193,15-6457-55062,Mattawa L.,67,67
62,316,0.922,1.078,15-6457-55062,Mattawa L.,67,67
62,331,20.989,0.551,15-6457-55062,Mattawa L.,67,67
62,332,3.775,0.707,15-6457-55062,Mattawa L.,67,67
62,334,54.88,13.501,15-6457-55062,Mattawa L.,67,67
63,81,0.037,0.309,15-6908-56374,McCrea L.,68,68
63,91,2.93,1.438,15-6908-56374,McCrea L.,68,68
63,93,6.6,0.376,15-6908-56374,McCrea L.,68,68
63,131,1.238,2.053,15-6908-56374,McCrea L.,68,68
63,163,6.289,6.877,15-6908-56374,McCrea L.,68,68
63,171,0.288,0.355,15-6908-56374,McCrea L.,68,68
63,185,0.179,0.002,15-6908-56374,McCrea L.,68,68
63,196,2.705,0.015,15-6908-56374,McCrea L.,68,68
63,201,3.419,0.016,15-6908-56374,McCrea L.,68,68
63,271,0.685,0.626,15-6908-56374,McCrea L.,68,68
63,291,4.886,0.02,15-6908-56374,McCrea L.,68,68
63,311,0.334,0.016,15-6908-56374,McCrea L.,68,68
63,331,18.028,0.255,15-6908-56374,McCrea L.,68,68
63,334,51.16,20.382,15-6908-56374,McCrea L.,68,68
63,999,0.27,0.002,15-6908-56374,McCrea L.,68,68
64,91,0.795,0.654,15-6733-56270,Minchin L.,69,69
64,93,27.471,0.493,15-6733-56270,Minchin L.,69,69
64,131,3.101,3.362,15-6733-56270,Minchin L.,69,69
64,163,5.327,6.079,15-6733-56270,Minchin L.,69,69
64,194,2.294,0.014,15-6733-56270,Minchin L.,69,69
64,201,5.14,0.018,15-6733-56270,Minchin L.,69,69
64,271,0.176,0.058,15-6733-56270,Minchin L.,69,69
64,291,0.601,0.005,15-6733-56270,Minchin L.,69,69
64,311,1.363,0.069,15-6733-56270,Minchin L.,69,69
64,331,10.043,0.089,15-6733-56270,Minchin L.,69,69
64,334,22.89,13.068,15-6733-56270,Minchin L.,69,69
64,999,0.519,0.001,15-6733-56270,Minchin L.,69,69
65,91,0.722,0.622,15-6523-56318,Miniss L.,70,70
65,93,9.39,0.326,15-6523-56318,Miniss L.,70,70
65,131,1.528,1.798,15-6523-56318,Miniss L.,70,70
65,163,3.35,4.813,15-6523-56318,Miniss L.,70,70
65,171,0.208,0.246,15-6523-56318,Miniss L.,70,70
65,196,1.65,0.014,15-6523-56318,Miniss L.,70,70
65,201,2.309,0.01,15-6523-56318,Miniss L.,70,70
65,271,0.187,0.091,15-6523-56318,Miniss L.,70,70
65,291,0.729,0.003,15-6523-56318,Miniss L.,70,70
65,311,1.279,0.102,15-6523-56318,Miniss L.,70,70
65,331,14.45,0.166,15-6523-56318,Miniss L.,70,70
65,332,2.164,0.25,15-6523-56318,Miniss L.,70,70
65,334,26.967,15.198,15-6523-56318,Miniss L.,70,70
65,342,0.275,0.001,15-6523-56318,Miniss L.,70,70
65,380,0.372,0.001,15-6523-56318,Miniss L.,70,70
66,81,23.31,15.827,15-5282-55495,Mold L.,71,71
66,93,57.237,3.71,15-5282-55495,Mold L.,71,71
66,163,31.604,6.215,15-5282-55495,Mold L.,71,71
66,214,28.924,0.247,15-5282-55495,Mold L.,71,71
66,291,11.668,0.079,15-5282-55495,Mold L.,71,71
67,131,9.303,6.071,15-5802-54916,Mud L.,72,72
67,163,22.003,17.793,15-5802-54916,Mud L.,72,72
67,200,2.14,0.004,15-5802-54916,Mud L.,72,72
67,201,84.433,0.4,15-5802-54916,Mud L.,72,72
67,206,23.806,0.059,15-5802-54916,Mud L.,72,72
67,291,2.405,0.016,15-5802-54916,Mud L.,72,72
67,316,1.337,0.053,15-5802-54916,Mud L.,72,72
67,331,77.843,0.837,15-5802-54916,Mud L.,72,72
67,334,53.233,13.674,15-5802-54916,Mud L.,72,72
68,91,3.849,3.733,15-4613-57020,Nungesser L.,73,73
68,93,18.228,1.097,15-4613-57020,Nungesser L.,73,73
68,131,5.662,8.502,15-4613-57020,Nungesser L.,73,73
68,163,4.999,6.693,15-4613-57020,Nungesser L.,73,73
68,177,0.441,0.133,15-4613-57020,Nungesser L.,73,73
68,196,2.144,0.017,15-4613-57020,Nungesser L.,73,73
68,201,1.415,0.017,15-4613-57020,Nungesser L.,73,73
68,271,0.565,0.831,15-4613-57020,Nungesser L.,73,73
68,291,2.044,0.009,15-4613-57020,Nungesser L.,73,73
68,311,0.294,0.032,15-4613-57020,Nungesser L.,73,73
68,331,3.325,0.353,15-4613-57020,Nungesser L.,73,73
68,332,4.523,0.568,15-4613-57020,Nungesser L.,73,73
68,334,60.322,31.115,15-4613-57020,Nungesser L.,73,73
69,81,0.107,0.426,15-4109-56434,Onnie L.,74,74
69,91,1.494,1.515,15-4109-56434,Onnie L.,74,74
69,93,30.128,2.464,15-4109-56434,Onnie L.,74,74
69,131,2.602,2.481,15-4109-56434,Onnie L.,74,74
69,163,2.701,3.391,15-4109-56434,Onnie L.,74,74
69,196,0.623,0.003,15-4109-56434,Onnie L.,74,74
69,201,21.048,0.052,15-4109-56434,Onnie L.,74,74
69,291,3.081,0.016,15-4109-56434,Onnie L.,74,74
69,331,7.652,0.153,15-4109-56434,Onnie L.,74,74
69,334,17.971,9.35,15-4109-56434,Onnie L.,74,74
69,380,0.262,0.002,15-4109-56434,Onnie L.,74,74
70,91,0.34,0.201,15-5808-56326,Otatakan L.,75,75
70,93,19.288,0.759,15-5808-56326,Otatakan L.,75,75
70,131,3.153,2.143,15-5808-56326,Otatakan L.,75,75
70,163,4.324,5.169,15-5808-56326,Otatakan L.,75,75
70,196,0.977,0.004,15-5808-56326,Otatakan L.,75,75
70,201,5.186,0.046,15-5808-56326,Otatakan L.,75,75
70,271,,,15-5808-56326,Otatakan L.,75,75
70,291,3.26,0.014,15-5808-56326,Otatakan L.,75,75
70,331,2.392,0.235,15-5808-56326,Otatakan L.,75,75
70,334,62.119,22.129,15-5808-56326,Otatakan L.,75,75
71,91,14.313,9.698,15-4660-56220,Pakwash L.,76,76
71,93,19.161,3.305,15-4660-56220,Pakwash L.,76,76
71,106,0.379,0.173,15-4660-56220,Pakwash L.,76,76
71,131,12.635,17.869,15-4660-56220,Pakwash L.,76,76
71,163,5.384,6.119,15-4660-56220,Pakwash L.,76,76
71,180,2.396,0.021,15-4660-56220,Pakwash L.,76,76
71,198,0.879,0.006,15-4660-56220,Pakwash L.,76,76
71,201,12.299,0.082,15-4660-56220,Pakwash L.,76,76
71,271,3.066,4.773,15-4660-56220,Pakwash L.,76,76
71,291,2.423,0.015,15-4660-56220,Pakwash L.,76,76
71,311,0.251,0.041,15-4660-56220,Pakwash L.,76,76
71,331,14.363,0.809,15-4660-56220,Pakwash L.,76,76
71,332,19.255,3.941,15-4660-56220,Pakwash L.,76,76
71,334,27.772,13.001,15-4660-56220,Pakwash L.,76,76
72,91,0.899,0.355,15-6895-56512,Pashkokogan L.,77,77
72,93,3.816,0.164,15-6895-56512,Pashkokogan L.,77,77
72,131,10.129,11.074,15-6895-56512,Pashkokogan L.,77,77
72,163,16.076,18.201,15-6895-56512,Pashkokogan L.,77,77
72,171,0.613,0.711,15-6895-56512,Pashkokogan L.,77,77
72,201,8.009,0.031,15-6895-56512,Pashkokogan L.,77,77
72,291,0.804,0.002,15-6895-56512,Pashkokogan L.,77,77
72,311,0.085,0.004,15-6895-56512,Pashkokogan L.,77,77
72,331,21.491,0.544,15-6895-56512,Pashkokogan L.,77,77
72,332,2.168,0.736,15-6895-56512,Pashkokogan L.,77,77
72,334,44.541,23.079,15-6895-56512,Pashkokogan L.,77,77
72,341,0.086,0,15-6895-56512,Pashkokogan L.,77,77
72,342,0.449,0.003,15-6895-56512,Pashkokogan L.,77,77
72,999,0.449,0.002,15-6895-56512,Pashkokogan L.,77,77
73,93,14.417,0.744,15-6300-55346,Penassi L.,78,78
73,131,10.203,13.201,15-6300-55346,Penassi L.,78,78
73,163,7.96,6.194,15-6300-55346,Penassi L.,78,78
73,196,12.868,0.057,15-6300-55346,Penassi L.,78,78
73,201,7.016,0.025,15-6300-55346,Penassi L.,78,78
73,291,23.27,0.14,15-6300-55346,Penassi L.,78,78
73,311,0.624,0.047,15-6300-55346,Penassi L.,78,78
73,331,33.639,0.3,15-6300-55346,Penassi L.,78,78
73,334,37.426,24.033,15-6300-55346,Penassi L.,78,78
73,342,0.312,0.001,15-6300-55346,Penassi L.,78,78
74,91,26.437,19.033,15-4900-55708,Perrault L.,79,79
74,93,76.875,10.388,15-4900-55708,Perrault L.,79,79
74,131,7.748,10.715,15-4900-55708,Perrault L.,79,79
74,163,8.835,9.764,15-4900-55708,Perrault L.,79,79
74,177,1.355,0.834,15-4900-55708,Perrault L.,79,79
74,196,6.438,0.037,15-4900-55708,Perrault L.,79,79
74,201,7.514,0.041,15-4900-55708,Perrault L.,79,79
74,283,76.813,0.41,15-4900-55708,Perrault L.,79,79
74,291,24.47,0.157,15-4900-55708,Perrault L.,79,79
74,316,4.569,2.894,15-4900-55708,Perrault L.,79,79
